"Country","Year","Population","LifeExpectancy","Fertility","Income","Geographic.Region","Geographic.Region.ID"
"Armenia",1971,2580894,70.411,3.118,2664.76331236,"Europe & Central Asia","AM"
"Armenia",1994,3290540,68.513,2.176,1498.936461795,"Europe & Central Asia","AM"
"Armenia",1997,3134836,69.891,1.7,1791.3471896926,"Europe & Central Asia","AM"
"Armenia",1998,3109101,70.43,1.5,1928.3266500954,"Europe & Central Asia","AM"
"Armenia",1988,3510439,68.331,2.566,2918.3324968575,"Europe & Central Asia","AM"
"Armenia",1996,3172185,69.376,1.8,1731.6332766298,"Europe & Central Asia","AM"
"Armenia",2000,3076098,71.494,1.3,2114.0568741637,"Europe & Central Asia","AM"
"Armenia",1967,2332624,69.015,3.606,2333.6069304757,"Europe & Central Asia","AM"
"Armenia",1981,3145885,70.909,2.373,2827.5123074323,"Europe & Central Asia","AM"
"Armenia",1989,3542720,68.037,2.565,2922.281369458,"Europe & Central Asia","AM"
"Armenia",1995,3223173,68.91,1.8,1632.3050005983,"Europe & Central Asia","AM"
"Armenia",1965,2204650,68.151,3.979,2178.7633707462,"Europe & Central Asia","AM"
"Armenia",2010,3092072,74.291,1.55,4598.9333830239,"Europe & Central Asia","AM"
"Armenia",2007,3074181,73.92,1.4,5011.5546857385,"Europe & Central Asia","AM"
"Armenia",1970,2518408,70.143,3.208,2621.3941916328,"Europe & Central Asia","AM"
"Armenia",1985,3339147,69.697,2.481,2851.0325981852,"Europe & Central Asia","AM"
"Armenia",1983,3239212,70.518,2.406,2890.3084411181,"Europe & Central Asia","AM"
"Armenia",1984,3287588,70.149,2.441,2875.3881617425,"Europe & Central Asia","AM"
"Armenia",1962,2002170,66.837,4.435,1946.7469535181,"Europe & Central Asia","AM"
"Armenia",1973,2705584,70.722,2.942,2849.0862584151,"Europe & Central Asia","AM"
"Armenia",1978,2991954,70.837,2.479,2956.6337747338,"Europe & Central Asia","AM"
"Armenia",1975,2825650,70.782,2.745,2836.3708832428,"Europe & Central Asia","AM"
"Armenia",1991,3512051,67.864,2.482,2436.6141915391,"Europe & Central Asia","AM"
"Aruba",2001,92363,73.852,1.848,27884.9852616498,"America","AW"
"Aruba",2008,105526,74.772,1.726,25354.974229599,"America","AW"
"Aruba",1987,61830,73.325,2.307,17674.3389015624,"America","AW"
"Aruba",1982,61347,72.752,2.364,10874.9149482198,"America","AW"
"Aruba",2011,108141,75.193,1.69,23661.3875879768,"America","AW"
"Aruba",1986,62645,73.262,2.32,15016.4286599152,"America","AW"
"Aruba",1996,83069,73.645,2.021,24966.4280146715,"America","AW"
"Aruba",1999,88442,73.734,1.905,27962.8863181885,"America","AW"
"Aruba",2002,94596,73.94,1.825,26467.870615693,"America","AW"
"Aruba",1992,68286,73.544,2.187,25120.5496105259,"America","AW"
"Aruba",1995,80323,73.622,2.064,25359.882849622,"America","AW"
"Aruba",1990,62147,73.468,2.249,24316.9686734183,"America","AW"
"Aruba",1991,64642,73.509,2.221,25167.8597822767,"America","AW"
"Aruba",2004,99046,74.175,1.786,26972.6951181695,"America","AW"
"Aruba",1971,59439,69.498,2.788,4567.5714900291,"America","AW"
"Aruba",1998,86827,73.697,1.94,27963.7748929523,"America","AW"
"Aruba",1983,62208,72.929,2.353,11672.80277341,"America","AW"
"Aruba",1976,60589,71.14,2.472,6803.6393731657,"America","AW"
"Aruba",1973,60238,70.192,2.613,5344.09147418,"America","AW"
"Aruba",1988,61069,73.378,2.291,21252.4093037481,"America","AW"
"Aruba",1979,59980,72.023,2.408,8701.7882908826,"America","AW"
"Aruba",2006,102711,74.467,1.754,26415.8905811857,"America","AW"
"Aruba",2003,96875,74.048,1.805,25782.7656388534,"America","AW"
"Aruba",1981,60570,72.539,2.377,10133.5772807616,"America","AW"
"Aruba",1993,72573,73.573,2.149,25277.5688970452,"America","AW"
"Aruba",1985,63030,73.181,2.332,13681.0224171076,"America","AW"
"Aruba",1970,59066,69.14,2.908,4223.842295668,"America","AW"
"Aruba",1997,85161,73.669,1.979,26483.6686228222,"America","AW"
"Aruba",2007,104225,74.621,1.739,26645.2549577539,"America","AW"
"Aruba",1974,60524,70.519,2.552,5785.9429304551,"America","AW"
"Aruba",2000,90271,73.783,1.874,28711.442003815,"America","AW"
"Aruba",1975,60654,70.834,2.506,6270.2254123251,"America","AW"
"Aruba",1980,60099,72.294,2.392,9409.5620852672,"America","AW"
"Aruba",1977,60366,71.441,2.446,7390.3599421899,"America","AW"
"Aruba",2009,106612,74.919,1.713,23369.7170346271,"America","AW"
"Aruba",1984,62833,73.071,2.342,12589.7214654403,"America","AW"
"Aruba",1972,59849,69.851,2.691,4939.7580068793,"America","AW"
"Aruba",1978,60108,71.737,2.425,8026.3430349406,"America","AW"
"Aruba",2010,107488,75.059,1.701,21868.8198207648,"America","AW"
"Aruba",1989,61026,73.425,2.272,23845.2381751154,"America","AW"
"Aruba",2005,100996,74.316,1.769,26762.6526845525,"America","AW"
"Aruba",1994,76762,73.598,2.108,25830.4828957514,"America","AW"
"Australia",1990,17096153,77.05,1.902,23151.8903401834,"East Asia & Pacific","AU"
"Australia",1971,12987847,71.41,2.945,16633.1259037814,"East Asia & Pacific","AU"
"Australia",1977,14227905,73.49,2.007,18334.1975062923,"East Asia & Pacific","AU"
"Australia",1995,18118416,78.45,1.822,25518.7154426451,"East Asia & Pacific","AU"
"Australia",1999,18947894,79.53,1.755,28983.2671977542,"East Asia & Pacific","AU"
"Australia",1976,14067994,72.88,2.06,18351.0679328381,"East Asia & Pacific","AU"
"Australia",1998,18734878,79.28,1.762,28169.153413071,"East Asia & Pacific","AU"
"Australia",2011,22605732,82.231,1.884,35253.9384231076,"East Asia & Pacific","AU"
"Australia",1962,10697112,70.93,3.431,12217.226861194,"East Asia & Pacific","AU"
"Australia",1964,11122567,70.65,3.154,13329.8972623581,"East Asia & Pacific","AU"
"Australia",1986,16066496,76.13,1.868,21168.8105114547,"East Asia & Pacific","AU"
"Australia",1992,17529469,77.54,1.888,23424.7668251527,"East Asia & Pacific","AU"
"Australia",1993,17727413,78.07,1.859,24053.1010223776,"East Asia & Pacific","AU"
"Australia",2009,21902300,81.937,1.903,34389.0992702792,"East Asia & Pacific","AU"
"Australia",1963,10903699,70.99,3.343,12722.2170203347,"East Asia & Pacific","AU"
"Australia",2013,23213944,82.496,1.882,36674.1084384682,"East Asia & Pacific","AU"
"Australia",1969,12457299,71.14,2.887,15647.1093777589,"East Asia & Pacific","AU"
"Australia",2003,19840120,80.69,1.748,31634.2424283103,"East Asia & Pacific","AU"
"Australia",2001,19382188,80.27,1.729,30043.242766224,"East Asia & Pacific","AU"
"Australia",1987,16330369,76.32,1.845,21888.8890322494,"East Asia & Pacific","AU"
"Australia",1997,18525153,78.79,1.778,26997.9365744219,"East Asia & Pacific","AU"
"Australia",1988,16596096,76.35,1.831,22508.1907845122,"East Asia & Pacific","AU"
"Australia",2006,20744295,81.63,1.817,33204.1557337604,"East Asia & Pacific","AU"
"Australia",1991,17320633,77.54,1.849,22893.8567538394,"East Asia & Pacific","AU"
"Australia",2002,19604051,80.29,1.756,30687.7547308547,"East Asia & Pacific","AU"
"Australia",1973,13472175,72.14,2.491,17429.7180522996,"East Asia & Pacific","AU"
"Australia",1975,13889696,72.84,2.148,17824.570381821,"East Asia & Pacific","AU"
"Australia",1989,16853690,76.45,1.838,23133.976354248,"East Asia & Pacific","AU"
"Australia",2008,21513817,81.567,1.956,34444.3330639544,"East Asia & Pacific","AU"
"Australia",1968,12175746,70.73,2.886,15088.5583605205,"East Asia & Pacific","AU"
"Australia",1981,14901610,74.96,1.935,19841.8794613103,"East Asia & Pacific","AU"
"Australia",1978,14379565,73.88,1.949,18635.0380959447,"East Asia & Pacific","AU"
"Australia",1982,15109659,74.74,1.929,19477.0092770282,"East Asia & Pacific","AU"
"Australia",2000,19164351,79.93,1.756,29241.5144982262,"East Asia & Pacific","AU"
"Australia",1996,18319637,78.53,1.796,26151.1324706041,"East Asia & Pacific","AU"
"Australia",1985,15812088,75.45,1.923,21040.4945973867,"East Asia & Pacific","AU"
"Australia",1979,14536839,74.44,1.907,19380.6356175441,"East Asia & Pacific","AU"
"Australia",1974,13690285,71.89,2.321,17574.5816709414,"East Asia & Pacific","AU"
"Australia",2012,22918688,82.364,1.887,36064.7372768548,"East Asia & Pacific","AU"
"Australia",1994,17921818,78.07,1.842,24780.1724127345,"East Asia & Pacific","AU"
"Australia",1972,13236895,71.93,2.743,16788.6294839567,"East Asia & Pacific","AU"
"Australia",2005,20403520,81.44,1.791,32798,"East Asia & Pacific","AU"
"Australia",1980,14709918,74.6,1.891,19505.5545151565,"East Asia & Pacific","AU"
"Australia",2007,21119988,81.67,1.92,34196.8124212486,"East Asia & Pacific","AU"
"Australia",2004,20103822,81.04,1.763,32098.5061498888,"East Asia & Pacific","AU"
"Australia",1970,12728362,70.81,2.859,16273.1421363734,"East Asia & Pacific","AU"
"Australia",1984,15567927,76.02,1.84,20295.2529352902,"East Asia & Pacific","AU"
"Australia",1983,15332790,75.55,1.924,19214.561154691,"East Asia & Pacific","AU"
"Australia",1967,11892163,71.1,2.847,14526.1246523342,"East Asia & Pacific","AU"
"Australia",2010,22268384,82.091,1.886,34884.763757021,"East Asia & Pacific","AU"
"Australia",1966,11617580,70.82,2.885,13860.9580600892,"East Asia & Pacific","AU"
"Australia",1965,11359763,70.98,2.973,13739.9268797161,"East Asia & Pacific","AU"
"Austria",1964,7220812,70.16,2.795,11705.6336217389,"Europe & Central Asia","AT"
"Austria",1993,7839625,76.27,1.501,26882.0440646966,"Europe & Central Asia","AT"
"Austria",1962,7124432,69.54,2.8,10750.7211057139,"Europe & Central Asia","AT"
"Austria",2003,8134235,78.96,1.376,32741.1873696379,"Europe & Central Asia","AT"
"Austria",1976,7580564,71.82,1.688,18874.2954251193,"Europe & Central Asia","AT"
"Austria",1967,7355039,70.14,2.621,12834.6023967888,"Europe & Central Asia","AT"
"Austria",2001,8038480,78.83,1.33,32196.4248753604,"Europe & Central Asia","AT"
"Austria",2008,8341806,80.51,1.411,36700.3072450903,"Europe & Central Asia","AT"
"Austria",1990,7670513,75.77,1.457,26134.9952133184,"Europe & Central Asia","AT"
"Austria",1998,7976117,77.87,1.37,30107.9783849207,"Europe & Central Asia","AT"
"Austria",1963,7172179,69.67,2.821,11116.7043940663,"Europe & Central Asia","AT"
"Austria",1970,7465908,70.11,2.292,15078.7699619964,"Europe & Central Asia","AT"
"Austria",1988,7605095,75.41,1.447,24371.177690116,"Europe & Central Asia","AT"
"Austria",1987,7585345,74.93,1.432,23687.8260678818,"Europe & Central Asia","AT"
"Austria",1969,7431574,70.06,2.488,14125.3159590515,"Europe & Central Asia","AT"
"Austria",1966,7312775,70.26,2.663,12549.3339653785,"Europe & Central Asia","AT"
"Austria",1972,7526469,70.63,2.085,16661.6256003629,"Europe & Central Asia","AT"
"Austria",2012,8428915,80.965,1.457,36731.6287741081,"Europe & Central Asia","AT"
"Austria",2004,8185553,79.47,1.419,33455.6940270227,"Europe & Central Asia","AT"
"Austria",1982,7543194,73.18,1.661,21597.0836204935,"Europe & Central Asia","AT"
"Austria",1992,7778255,76.04,1.505,27042.0186794512,"Europe & Central Asia","AT"
"Austria",1985,7559621,74.01,1.474,22821.2005351225,"Europe & Central Asia","AT"
"Austria",1986,7570906,74.49,1.449,23329.155360583,"Europe & Central Asia","AT"
"Austria",1973,7550638,71.21,1.938,17379.3272959156,"Europe & Central Asia","AT"
"Austria",1994,7894229,76.59,1.465,27463.4786331389,"Europe & Central Asia","AT"
"Austria",1999,7984694,78.05,1.34,31039.6187730132,"Europe & Central Asia","AT"
"Austria",1977,7575669,72.17,1.631,19749.4223004257,"Europe & Central Asia","AT"
"Austria",1984,7550960,73.79,1.522,22336.9461954531,"Europe & Central Asia","AT"
"Austria",2009,8369639,80.392,1.391,35200.2061975222,"Europe & Central Asia","AT"
"Austria",2011,8413429,80.785,1.443,36637.2546506269,"Europe & Central Asia","AT"
"Austria",1980,7548798,72.7,1.652,21284.7083304574,"Europe & Central Asia","AT"
"Austria",1981,7544359,73.02,1.674,21220.8879003528,"Europe & Central Asia","AT"
"Austria",1974,7568347,71.2,1.908,18033.9750032068,"Europe & Central Asia","AT"
"Austria",2002,8083059,78.96,1.393,32417.6076905013,"Europe & Central Asia","AT"
"Austria",1997,7971553,77.5,1.393,29095.9206561615,"Europe & Central Asia","AT"
"Austria",1968,7394601,70.29,2.586,13335.5570305591,"Europe & Central Asia","AT"
"Austria",2000,8004712,78.33,1.365,32008.5046599399,"Europe & Central Asia","AT"
"Austria",1995,7935624,76.83,1.424,27918.8194789739,"Europe & Central Asia","AT"
"Austria",1965,7268015,69.95,2.703,11964.2821030134,"Europe & Central Asia","AT"
"Austria",1975,7578498,71.33,1.827,18016.3661735045,"Europe & Central Asia","AT"
"Austria",1989,7632984,75.5,1.446,25307.8747887764,"Europe & Central Asia","AT"
"Austria",2005,8232196,79.64,1.406,34108,"Europe & Central Asia","AT"
"Austria",2013,8441263,81.137,1.471,36935.1352038996,"Europe & Central Asia","AT"
"Austria",2006,8273208,80.1,1.405,35177.2023762285,"Europe & Central Asia","AT"
"Austria",1971,7497731,70.31,2.2,15779.0737353088,"Europe & Central Asia","AT"
"Austria",1983,7545472,73.25,1.559,22266.6633426832,"Europe & Central Asia","AT"
"Austria",2010,8393644,80.595,1.438,35816.3365935378,"Europe & Central Asia","AT"
"Austria",2007,8309783,80.3,1.379,36335.8072409817,"Europe & Central Asia","AT"
"Austria",1979,7556551,72.56,1.598,20803.3993410406,"Europe & Central Asia","AT"
"Austria",1991,7719577,75.83,1.507,26744.3966861064,"Europe & Central Asia","AT"
"Austria",1978,7566450,72.25,1.604,19693.6175067238,"Europe & Central Asia","AT"
"Austria",1996,7960464,77.1,1.446,28602.3525432443,"Europe & Central Asia","AT"
"Azerbaijan",1977,5878259,65.254,3.676,4621.8561828928,"Europe & Central Asia","AZ"
"Azerbaijan",2012,9421233,70.686,1.94,9291.0262699876,"Europe & Central Asia","AZ"
"Azerbaijan",1993,7562075,64.171,2.799,2627.6859314164,"Europe & Central Asia","AZ"
"Azerbaijan",1962,4163396,61.865,5.591,3023.8756773651,"Europe & Central Asia","AZ"
"Azerbaijan",2003,8376733,68.105,1.989,3387.7907819693,"Europe & Central Asia","AZ"
"Azerbaijan",2001,8191464,67.249,2.014,2775.7398018294,"Europe & Central Asia","AZ"
"Azerbaijan",1967,4826262,63.945,5.056,3624.7840146064,"Europe & Central Asia","AZ"
"Azerbaijan",1992,7445925,64.245,2.883,3455.5429693229,"Europe & Central Asia","AZ"
"Azerbaijan",2002,8280252,67.662,1.997,3059.1799267339,"Europe & Central Asia","AZ"
"Azerbaijan",1987,6882160,65.757,2.953,4738.0978707243,"Europe & Central Asia","AZ"
"Azerbaijan",1965,4574500,63.117,5.352,3384.266019591,"Europe & Central Asia","AZ"
"Azerbaijan",1981,6258490,64.996,3.179,4516.0699563098,"Europe & Central Asia","AZ"
"Azerbaijan",1976,5784587,65.387,3.814,4579.0576887639,"Europe & Central Asia","AZ"
"Azerbaijan",1972,5387375,65.457,4.348,4121.3830295948,"Europe & Central Asia","AZ"
"Azerbaijan",1983,6461139,65.283,3.026,4648.6385589066,"Europe & Central Asia","AZ"
"Azerbaijan",1985,6670151,65.695,2.954,4617.5244544568,"Europe & Central Asia","AZ"
"Azerbaijan",1982,6358780,65.108,3.092,4565.9961833914,"Europe & Central Asia","AZ"
"Azerbaijan",1988,6989708,65.567,2.964,4776.1718065511,"Europe & Central Asia","AZ"
"Azerbaijan",1970,5172002,65.035,4.612,4071.803026346,"Europe & Central Asia","AZ"
"Azerbaijan",1984,6565062,65.499,2.98,4640.7779122441,"Europe & Central Asia","AZ"
"Azerbaijan",1980,6160502,64.964,3.286,4534.6353953943,"Europe & Central Asia","AZ"
"Azerbaijan",1994,7669735,64.291,2.688,2088.9285453765,"Europe & Central Asia","AZ"
"Azerbaijan",1971,5281238,65.287,4.479,4139.1681397618,"Europe & Central Asia","AZ"
"Azerbaijan",1966,4702919,63.533,5.21,3508.4689430737,"Europe & Central Asia","AZ"
"Azerbaijan",1986,6775858,65.796,2.947,4741.3958096776,"Europe & Central Asia","AZ"
"Azerbaijan",1990,7211692,64.858,2.969,4629.4944558824,"Europe & Central Asia","AZ"
"Azerbaijan",1963,4302765,62.284,5.549,2910.6524884056,"Europe & Central Asia","AZ"
"Azerbaijan",2008,8943600,70.142,1.986,8330.5126249876,"Europe & Central Asia","AZ"
"Azerbaijan",1964,4440733,62.701,5.468,3242.0207346953,"Europe & Central Asia","AZ"
"Azerbaijan",1968,4944932,64.342,4.901,3799.2954378756,"Europe & Central Asia","AZ"
"Azerbaijan",2009,9066604,70.366,1.98,8985.4081127479,"Europe & Central Asia","AZ"
"Azerbaijan",1996,7845310,65.023,2.427,1843.1894866766,"Europe & Central Asia","AZ"
"Azerbaijan",2011,9306023,70.616,1.956,9218.0571936759,"Europe & Central Asia","AZ"
"Azerbaijan",1975,5688997,65.496,3.95,4436.5244438333,"Europe & Central Asia","AZ"
"Azerbaijan",1997,7913692,65.511,2.301,1943.2850940526,"Europe & Central Asia","AZ"
"Azerbaijan",2000,8110723,66.851,2.049,2533.1701536968,"Europe & Central Asia","AZ"
"Azerbaijan",1995,7764798,64.591,2.561,1828.5880246329,"Europe & Central Asia","AZ"
"Azerbaijan",1999,8039312,66.438,2.108,2285.6955556656,"Europe & Central Asia","AZ"
"Azerbaijan",1973,5490572,65.545,4.216,4425.4763691643,"Europe & Central Asia","AZ"
"Azerbaijan",1969,5059921,64.712,4.753,3816.3848473621,"Europe & Central Asia","AZ"
"Azerbaijan",1978,5971198,65.124,3.539,4673.2126346876,"Europe & Central Asia","AZ"
"Azerbaijan",2004,8479668,68.57,1.987,3760.1055766242,"Europe & Central Asia","AZ"
"Azerbaijan",1979,6064905,65.017,3.407,4589.0731334351,"Europe & Central Asia","AZ"
"Azerbaijan",2010,9187783,70.518,1.97,9325.5544480434,"Europe & Central Asia","AZ"
"Azerbaijan",2013,9533445,70.753,1.924,9598.9636605718,"Europe & Central Asia","AZ"
"Azerbaijan",2006,8701719,69.466,1.989,6174.3040298977,"Europe & Central Asia","AZ"
"Azerbaijan",1991,7327570,64.494,2.94,4528.8387461941,"Europe & Central Asia","AZ"
"Azerbaijan",1974,5591016,65.554,4.084,4488.3616805908,"Europe & Central Asia","AZ"
"Azerbaijan",1989,7099449,65.246,2.973,4799.3222862012,"Europe & Central Asia","AZ"
"Azerbaijan",1998,7975648,65.99,2.193,2132.3812474949,"Europe & Central Asia","AZ"
"Azerbaijan",2007,8821012,69.841,1.989,7617.241876178,"Europe & Central Asia","AZ"
"Azerbaijan",2005,8587902,69.033,1.988,4648,"Europe & Central Asia","AZ"
"Bahamas",1967,152623,65.095,3.75,19318.1060961939,"America","BS"
"Bahamas",2002,305801,72.971,1.924,22810.9612561673,"America","BS"
"Bahamas",1984,229899,69.438,2.919,21424.1380094595,"America","BS"
"Bahamas",2009,338358,74.587,1.898,21219.5549311376,"America","BS"
"Bahamas",1980,210600,68.524,2.989,20670.4589972162,"America","BS"
"Bahamas",2012,351275,75.079,1.893,21418.2298075669,"America","BS"
"Bahamas",2005,319358,73.787,1.853,23021,"America","BS"
"Bahamas",1968,158644,65.383,3.641,20153.2170407846,"America","BS"
"Bahamas",1973,181490,66.759,3.411,19144.3247034806,"America","BS"
"Bahamas",1977,197090,67.803,3.062,14380.6660298192,"America","BS"
"Bahamas",1994,275426,71.239,2.566,19353.7912376291,"America","BS"
"Bahamas",2007,328861,74.216,1.876,23369.1253597903,"America","BS"
"Bahamas",1997,287217,71.646,2.357,20990.8324659668,"America","BS"
"Bahamas",2000,297651,72.37,2.071,22728.4082559338,"America","BS"
"Bahamas",1993,270701,71.131,2.601,19119.6212622892,"America","BS"
"Bahamas",1995,279774,71.351,2.514,19840.9033470797,"America","BS"
"Bahamas",2003,310201,73.264,1.88,22744.7546566612,"America","BS"
"Bahamas",1983,225083,69.212,2.965,21361.9391167936,"America","BS"
"Bahamas",1988,247409,70.316,2.683,22549.9342148996,"America","BS"
"Bahamas",1964,133709,64.189,4.22,16708.0201953018,"America","BS"
"Bahamas",2011,347176,74.92,1.898,21129.1868133569,"America","BS"
"Bahamas",2008,333661,74.407,1.889,22560.0774446243,"America","BS"
"Bahamas",1992,265761,71.01,2.621,19432.5693105995,"America","BS"
"Bahamas",1963,127340,63.873,4.356,15881.6002127041,"America","BS"
"Bahamas",1966,146379,64.8,3.893,18377.2850671401,"America","BS"
"Bahamas",1991,260845,70.869,2.631,20600.5003396275,"America","BS"
"Bahamas",1998,290571,71.85,2.263,22074.2359141337,"America","BS"
